,date,weekday,hour,region_id,region_mean
644,2019-04-01,0,8,38,7.503065382893838
645,2019-04-01,0,8,41,6.688955552173517
646,2019-04-01,0,8,45,7.189414312554509
647,2019-04-01,0,8,48,5.800953933387981
648,2019-04-01,0,8,51,9.509927316975736
649,2019-04-01,0,8,54,7.693032964345438
650,2019-04-01,0,8,57,7.4792836921072645
651,2019-04-01,0,8,61,5.861862100210852
652,2019-04-01,0,8,64,8.318181818181818
653,2019-04-01,0,8,67,8.749515211794685
654,2019-04-01,0,8,70,7.2961027252723225
655,2019-04-01,0,8,73,8.927494233054375
656,2019-04-01,0,8,76,8.94313021768729
657,2019-04-01,0,8,80,8.09592584283866
658,2019-04-01,0,8,83,5.34280303030303
659,2019-04-01,0,8,86,5.976500666114917
660,2019-04-01,0,8,89,8.453900499788249
661,2019-04-01,0,8,92,6.898084858055992
662,2019-04-01,0,8,96,6.144103913381301
663,2019-04-01,0,8,99,6.4137767432868085
664,2019-04-01,0,8,102,5.667336815027818
665,2019-04-01,0,8,105,7.469326576958297
666,2019-04-01,0,8,108,6.615547310308731
667,2019-04-01,0,8,112,8.294975374636833
668,2019-04-01,0,8,115,6.074255677568315
669,2019-04-01,0,8,118,6.564980402297357
670,2019-04-01,0,8,121,8.754642183534546
671,2019-04-01,0,8,124,6.176368985830852
672,2019-04-01,0,8,128,6.58995624594639
673,2019-04-01,0,8,131,6.474113721214524
674,2019-04-01,0,8,134,6.825797013506764
675,2019-04-01,0,8,137,6.791626931977642
676,2019-04-01,0,8,140,6.845465423434275
677,2019-04-01,0,8,143,5.663923916850364
678,2019-04-01,0,8,147,6.908387334583379
679,2019-04-01,0,8,150,8.712410790864176
680,2019-04-01,0,8,153,5.819050674075281
681,2019-04-01,0,8,156,7.426394406896532
682,2019-04-01,0,8,159,7.0
683,2019-04-01,0,8,163,8.104656953266486
684,2019-04-01,0,8,166,7.205242179426548
685,2019-04-01,0,8,169,6.668322208531272
686,2019-04-01,0,8,172,6.256602199146428
687,2019-04-01,0,8,175,7.005038822736172
688,2019-04-01,0,8,178,8.7860609103079
689,2019-04-01,0,8,182,8.690460931159157
690,2019-04-01,0,8,185,8.91907338113074
691,2019-04-01,0,8,188,8.670677647750885
692,2019-04-01,0,8,191,9.603957206607642
693,2019-04-01,0,8,194,7.873448729384566
694,2019-04-01,0,8,198,8.96713791259913
695,2019-04-01,0,8,201,9.1013307390745
696,2019-04-01,0,8,204,6.20206348616612
697,2019-04-01,0,8,207,5.8388894519721175
698,2019-04-01,0,8,210,5.878563150532559
699,2019-04-01,0,8,214,4.831300696922946
700,2019-04-01,0,8,217,7.561890035462268
701,2019-04-01,0,8,220,7.213175596659416
702,2019-04-01,0,8,223,7.060295804627671
703,2019-04-01,0,8,226,7.212825787927127
704,2019-04-01,0,8,230,7.721958318024183
705,2019-04-01,0,8,233,5.9231397316052075
706,2019-04-01,0,8,236,6.364923380432395
707,2019-04-01,0,8,239,6.617372565024837
708,2019-04-01,0,8,242,10.967983925160457
709,2019-04-01,0,8,245,10.416399033065698
710,2019-04-01,0,8,249,8.654621848739495
711,2019-04-01,0,9,0,6.504052800143493
712,2019-04-01,0,9,3,5.757553653993888
713,2019-04-01,0,9,6,5.199109740534214
714,2019-04-01,0,9,10,6.765634540164375
715,2019-04-01,0,9,13,6.4365433999686825
716,2019-04-01,0,9,16,6.88081942601457
717,2019-04-01,0,9,19,5.725591434104912
718,2019-04-01,0,9,22,5.613693441071489
719,2019-04-01,0,9,26,7.000339159738708
720,2019-04-01,0,9,29,6.733509146087374
721,2019-04-01,0,9,32,6.4585431687379105
722,2019-04-01,0,9,35,7.61342900774385
723,2019-04-01,0,9,38,4.917816018951762
724,2019-04-01,0,9,41,5.306950240593735
725,2019-04-01,0,9,45,5.16793307732915
726,2019-04-01,0,9,48,5.4385827185386315
727,2019-04-01,0,9,51,6.560649293384259
728,2019-04-01,0,9,54,6.253845578317998
729,2019-04-01,0,9,57,6.699194950923156
730,2019-04-01,0,9,61,5.842707033118984
731,2019-04-01,0,9,64,5.186232068585009
732,2019-04-01,0,9,67,6.790925285158941
733,2019-04-01,0,9,70,6.143762518886318
734,2019-04-01,0,9,73,6.766182824318138
735,2019-04-01,0,9,76,6.94863752504164
736,2019-04-01,0,9,80,6.869735121739245
737,2019-04-01,0,9,83,5.197619047619048
738,2019-04-01,0,9,86,6.202105852980534
739,2019-04-01,0,9,89,8.129760487933613
740,2019-04-01,0,9,92,6.5720201955862265
741,2019-04-01,0,9,96,6.126797535248225
742,2019-04-01,0,9,99,6.538588148130304
743,2019-04-01,0,9,102,5.7052652132825425
744,2019-04-01,0,9,105,5.780766078461244
745,2019-04-01,0,9,108,5.6877995638887455
746,2019-04-01,0,9,112,6.929218067476744
747,2019-04-01,0,9,115,6.322887749251814
748,2019-04-01,0,9,118,6.127576654081963
749,2019-04-01,0,9,121,6.840301059523383
750,2019-04-01,0,9,124,6.046942646505257
751,2019-04-01,0,9,128,7.505362828892241
752,2019-04-01,0,9,131,6.718857840891739
753,2019-04-01,0,9,134,6.1876900871090506
754,2019-04-01,0,9,137,5.982806969672111
755,2019-04-01,0,9,140,5.723868870310149
756,2019-04-01,0,9,143,7.339493165952552
757,2019-04-01,0,9,147,6.056300155275718
758,2019-04-01,0,9,150,6.654957567795982
759,2019-04-01,0,9,153,6.679345702047678
760,2019-04-01,0,9,156,5.853666090674857
761,2019-04-01,0,9,159,
762,2019-04-01,0,9,163,6.724002696503682
763,2019-04-01,0,9,166,5.6802846655170365
764,2019-04-01,0,9,169,6.553725822631251
765,2019-04-01,0,9,172,5.564800227032372
766,2019-04-01,0,9,175,7.073264729224123
767,2019-04-01,0,9,178,6.506152400231348
768,2019-04-01,0,9,182,7.01529415946195
769,2019-04-01,0,9,185,7.095796847311633
770,2019-04-01,0,9,188,6.5804413088426745
771,2019-04-01,0,9,191,7.095043991745531
772,2019-04-01,0,9,194,7.277400830628368
773,2019-04-01,0,9,198,6.85960599496439
774,2019-04-01,0,9,201,6.585521028177455
775,2019-04-01,0,9,204,5.988074917795314
776,2019-04-01,0,9,207,6.236289160630536
777,2019-04-01,0,9,210,5.423619840762141
778,2019-04-01,0,9,214,5.513899770144712
779,2019-04-01,0,9,217,5.509019467693915
780,2019-04-01,0,9,220,7.379770987660269
781,2019-04-01,0,9,223,6.66304870880654
782,2019-04-01,0,9,226,6.909876051195253
783,2019-04-01,0,9,230,6.51672293905705
784,2019-04-01,0,9,233,5.259516712795401
785,2019-04-01,0,9,236,5.037342604715095
786,2019-04-01,0,9,239,6.309202223480526
787,2019-04-01,0,9,242,6.173905009608508
788,2019-04-01,0,9,245,7.591585994211487
789,2019-04-01,0,9,249,5.794414735591206
790,2019-04-01,0,10,0,6.874720288904898
791,2019-04-01,0,10,3,6.754875380378234
792,2019-04-01,0,10,6,6.493751908452691
793,2019-04-01,0,10,10,6.5579471874388116
794,2019-04-01,0,10,13,5.959482054810346
795,2019-04-01,0,10,16,5.597118221704565
796,2019-04-01,0,10,19,6.592562927615059
797,2019-04-01,0,10,22,6.935047182670564
798,2019-04-01,0,10,26,7.171345337859096
799,2019-04-01,0,10,29,5.423252001955049
800,2019-04-01,0,10,32,6.252039123961281
801,2019-04-01,0,10,35,7.700557028735344
802,2019-04-01,0,10,38,7.54653116751591
803,2019-04-01,0,10,41,5.7686633516193115
804,2019-04-01,0,10,45,6.401493638032896
805,2019-04-01,0,10,48,6.723715971539833
806,2019-04-01,0,10,51,5.311635649016965
807,2019-04-01,0,10,54,5.923659197970441
808,2019-04-01,0,10,57,8.216993149840592
809,2019-04-01,0,10,61,5.546052546845323
810,2019-04-01,0,10,64,10.545634920634921
811,2019-04-01,0,10,67,6.92917369929342
812,2019-04-01,0,10,70,6.412795159207717
813,2019-04-01,0,10,73,7.209176463370209
814,2019-04-01,0,10,76,7.475498750359628
815,2019-04-01,0,10,80,7.2551964669018165
816,2019-04-01,0,10,83,7.053030303030303
817,2019-04-01,0,10,86,9.139455567841253
818,2019-04-01,0,10,89,6.187415492811629
819,2019-04-01,0,10,92,7.336344605697823
820,2019-04-01,0,10,96,6.224664932855151
821,2019-04-01,0,10,99,6.4510003344884845
822,2019-04-01,0,10,102,5.8441290058745405
823,2019-04-01,0,10,105,6.62315435288823
824,2019-04-01,0,10,108,6.347316072642588
825,2019-04-01,0,10,112,6.863185227440063
826,2019-04-01,0,10,115,11.390182537423188
827,2019-04-01,0,10,118,6.406427179719601
828,2019-04-01,0,10,121,6.372478490930019
829,2019-04-01,0,10,124,5.928712666054411
830,2019-04-01,0,10,128,6.999328380120705
831,2019-04-01,0,10,131,5.2672899240063416
832,2019-04-01,0,10,134,6.968979950946308
833,2019-04-01,0,10,137,6.32301210382901
834,2019-04-01,0,10,140,6.57535404326534
835,2019-04-01,0,10,143,5.552444000785426
836,2019-04-01,0,10,147,5.947938888633977
837,2019-04-01,0,10,150,6.5182294969395
838,2019-04-01,0,10,153,6.692550649074298
839,2019-04-01,0,10,156,7.460538949402861
840,2019-04-01,0,10,159,
841,2019-04-01,0,10,163,8.190135146259557
842,2019-04-01,0,10,166,6.293252090823274
843,2019-04-01,0,10,169,5.788817449131594
844,2019-04-01,0,10,172,5.7577583526327185
845,2019-04-01,0,10,175,6.436553025854552
846,2019-04-01,0,10,178,7.33201648000501
847,2019-04-01,0,10,182,7.326301441900808
848,2019-04-01,0,10,185,7.597803188159293
849,2019-04-01,0,10,188,7.372937381430885
850,2019-04-01,0,10,191,7.467527954163701
851,2019-04-01,0,10,194,8.041208266576136
852,2019-04-01,0,10,198,7.701277667730559
853,2019-04-01,0,10,201,7.080426776992604
854,2019-04-01,0,10,204,5.970469352705955
855,2019-04-01,0,10,207,6.000426961459476
856,2019-04-01,0,10,210,6.35780629782217
857,2019-04-01,0,10,214,5.342183359830419
858,2019-04-01,0,10,217,7.012124665245072
859,2019-04-01,0,10,220,7.155930779286835
860,2019-04-01,0,10,223,7.069904907885357
861,2019-04-01,0,10,226,9.091044802639125
862,2019-04-01,0,10,230,5.886504744224423
863,2019-04-01,0,10,233,6.382060180403498
864,2019-04-01,0,10,236,6.743339587242026
865,2019-04-01,0,10,239,6.308792890039194
866,2019-04-01,0,10,242,6.204500662351457
867,2019-04-01,0,10,245,5.698121158163447
868,2019-04-01,0,10,249,4.896464646464646
869,2019-04-01,0,11,0,6.982909356439292
870,2019-04-01,0,11,3,5.419781313814603
871,2019-04-01,0,11,6,4.806427233402435
872,2019-04-01,0,11,10,7.710010025841301
873,2019-04-01,0,11,13,5.798917045225642
874,2019-04-01,0,11,16,5.075494192089879
875,2019-04-01,0,11,19,5.217358470066947
876,2019-04-01,0,11,22,5.8182334680009955
877,2019-04-01,0,11,26,7.0275330341015945
878,2019-04-01,0,11,29,5.559410229960301
879,2019-04-01,0,11,32,5.563370750174472
880,2019-04-01,0,11,35,7.224245396098943
881,2019-04-01,0,11,38,4.716531185823063
882,2019-04-01,0,11,41,4.96205854083303
883,2019-04-01,0,11,45,4.995482239623172
884,2019-04-01,0,11,48,6.17346474060764
885,2019-04-01,0,11,51,5.736034537837579
886,2019-04-01,0,11,54,5.333539817956447
887,2019-04-01,0,11,57,6.525596242569813
888,2019-04-01,0,11,61,5.409714215459367
889,2019-04-01,0,11,64,4.882367632367632
890,2019-04-01,0,11,67,5.649340129053442
891,2019-04-01,0,11,70,6.032855027105533
892,2019-04-01,0,11,73,5.78261521210958
893,2019-04-01,0,11,76,8.7160448787914
894,2019-04-01,0,11,80,7.6889355060683835
895,2019-04-01,0,11,83,5.27987012987013
896,2019-04-01,0,11,86,6.490399408317418
897,2019-04-01,0,11,89,8.191081402704128
898,2019-04-01,0,11,92,6.964243881509119
899,2019-04-01,0,11,96,6.098166935324064
900,2019-04-01,0,11,99,6.574981363888359
901,2019-04-01,0,11,102,5.290846909766017
902,2019-04-01,0,11,105,6.385841284125002
903,2019-04-01,0,11,108,5.957287183486974
904,2019-04-01,0,11,112,7.739359718030725
905,2019-04-01,0,11,115,6.777339173302167
906,2019-04-01,0,11,118,5.627758749266597
907,2019-04-01,0,11,121,6.294310325564066
908,2019-04-01,0,11,124,5.985561223437217
909,2019-04-01,0,11,128,6.665567009189607
910,2019-04-01,0,11,131,5.451188894737282
911,2019-04-01,0,11,134,6.584302001404193
912,2019-04-01,0,11,137,5.470663053346845
913,2019-04-01,0,11,140,6.042073140263487
914,2019-04-01,0,11,143,6.2912847447058535
915,2019-04-01,0,11,147,5.464826944273894
916,2019-04-01,0,11,150,5.467605708749026
917,2019-04-01,0,11,153,7.30824757385115
918,2019-04-01,0,11,156,6.90631434281603
919,2019-04-01,0,11,159,
920,2019-04-01,0,11,163,6.1659899239740765
921,2019-04-01,0,11,166,6.352851139888987
922,2019-04-01,0,11,169,6.497581154460356
923,2019-04-01,0,11,172,5.457211658921711
924,2019-04-01,0,11,175,7.412791217027718
925,2019-04-01,0,11,178,5.184867384867385
926,2019-04-01,0,11,182,6.8367157936229095
927,2019-04-01,0,11,185,8.212930613618493
928,2019-04-01,0,11,188,7.977895897436093
929,2019-04-01,0,11,191,8.859672765432476
930,2019-04-01,0,11,194,8.001349574867191
931,2019-04-01,0,11,198,6.313107749814154
932,2019-04-01,0,11,201,5.358248240114139
933,2019-04-01,0,11,204,5.410272608732931
934,2019-04-01,0,11,207,5.884970070819843
935,2019-04-01,0,11,210,5.423866384385194
936,2019-04-01,0,11,214,4.860647110298311
937,2019-04-01,0,11,217,5.18558385556091
938,2019-04-01,0,11,220,7.760183009115005
939,2019-04-01,0,11,223,5.458440858549542
940,2019-04-01,0,11,226,7.8386271190936565
941,2019-04-01,0,11,230,5.210693464827969
942,2019-04-01,0,11,233,6.547486939290218
943,2019-04-01,0,11,236,7.9
944,2019-04-01,0,11,239,5.732879735970699
945,2019-04-01,0,11,242,5.879900483590913
946,2019-04-01,0,11,245,5.664926042156165
947,2019-04-01,0,11,249,5.2666666666666675
948,2019-04-01,0,12,0,7.006420946102928
949,2019-04-01,0,12,3,5.78637115867755
950,2019-04-01,0,12,6,5.126504657592882
951,2019-04-01,0,12,10,7.863501425508042
952,2019-04-01,0,12,13,6.673761115020557
953,2019-04-01,0,12,16,6.039664163916059
954,2019-04-01,0,12,19,8.230712407019936
955,2019-04-01,0,12,22,5.992825565401611
956,2019-04-01,0,12,26,7.299426080743661
957,2019-04-01,0,12,29,9.221521374495671
958,2019-04-01,0,12,32,6.956872891248119
959,2019-04-01,0,12,35,9.150746916796942
960,2019-04-01,0,12,38,4.579404603339633
961,2019-04-01,0,12,41,5.156782264634538
962,2019-04-01,0,12,45,4.910255233746436
963,2019-04-01,0,12,48,5.1459876543209875
964,2019-04-01,0,12,51,6.79297622934013
965,2019-04-01,0,12,54,5.880459624414897
966,2019-04-01,0,12,57,7.134979989449343
967,2019-04-01,0,12,61,8.537138645106978
968,2019-04-01,0,12,64,4.716666666666667
969,2019-04-01,0,12,67,6.009341215394539
970,2019-04-01,0,12,70,6.282561700561417
971,2019-04-01,0,12,73,6.428845140961838
972,2019-04-01,0,12,76,7.61913707641751
973,2019-04-01,0,12,80,7.794408552282622
974,2019-04-01,0,12,83,6.801010101010101
975,2019-04-01,0,12,86,8.948139200783325
976,2019-04-01,0,12,89,7.976404945685987
977,2019-04-01,0,12,92,6.924429053621267
978,2019-04-01,0,12,96,7.1533828991296415
979,2019-04-01,0,12,99,7.0540131818757965
980,2019-04-01,0,12,102,7.641322253419332
981,2019-04-01,0,12,105,6.262983354513252
982,2019-04-01,0,12,108,5.904948767732286
983,2019-04-01,0,12,112,7.993671165027971
984,2019-04-01,0,12,115,7.978121861692193
985,2019-04-01,0,12,118,6.115179091039021
986,2019-04-01,0,12,121,7.185915016988034
987,2019-04-01,0,12,124,7.869818560583222
988,2019-04-01,0,12,128,10.143676850585194
989,2019-04-01,0,12,131,6.411111111111111
990,2019-04-01,0,12,134,6.200018408563396
991,2019-04-01,0,12,137,6.733567083099239
992,2019-04-01,0,12,140,5.6213995905266545
993,2019-04-01,0,12,143,10.373021791539756
994,2019-04-01,0,12,147,7.500493113829122
995,2019-04-01,0,12,150,6.150336840746105
996,2019-04-01,0,12,153,6.725789190727134
997,2019-04-01,0,12,156,6.574094111484928
998,2019-04-01,0,12,159,4.0
999,2019-04-01,0,12,163,6.3831425044166945
1000,2019-04-01,0,12,166,6.454075442074928
1001,2019-04-01,0,12,169,7.319583720405493
1002,2019-04-01,0,12,172,5.4037545940687455
1003,2019-04-01,0,12,175,8.105992677926062
1004,2019-04-01,0,12,178,7.140322898985513
1005,2019-04-01,0,12,182,7.085536347186382
1006,2019-04-01,0,12,185,7.780719130678634
1007,2019-04-01,0,12,188,6.841389631004032
1008,2019-04-01,0,12,191,7.639523926645167
1009,2019-04-01,0,12,194,7.586438870030785
1010,2019-04-01,0,12,198,6.733584694010292
1011,2019-04-01,0,12,201,5.975483176946679
1012,2019-04-01,0,12,204,7.458392517162244
1013,2019-04-01,0,12,207,8.395128724137809
1014,2019-04-01,0,12,210,6.178543898458632
1015,2019-04-01,0,12,214,4.814614173425812
1016,2019-04-01,0,12,217,5.712825511643677
1017,2019-04-01,0,12,220,7.782610647755944
1018,2019-04-01,0,12,223,6.351417272192899
1019,2019-04-01,0,12,226,8.234836366857092
1020,2019-04-01,0,12,230,7.159091522546159
1021,2019-04-01,0,12,233,9.891111339640752
1022,2019-04-01,0,12,236,6.182975113122172
1023,2019-04-01,0,12,239,7.031112181714791
1024,2019-04-01,0,12,242,6.536447170406689
1025,2019-04-01,0,12,245,6.062410687783987
1026,2019-04-01,0,12,249,4.74963924963925
1027,2019-04-01,0,13,0,6.823277308474894
1028,2019-04-01,0,13,3,6.325665693975886
1029,2019-04-01,0,13,6,5.684658535492131
1030,2019-04-01,0,13,10,6.470318126514063
1031,2019-04-01,0,13,13,5.561669814245982
1032,2019-04-01,0,13,16,7.525677977151093
1033,2019-04-01,0,13,19,9.720833360447054
1034,2019-04-01,0,13,22,5.498787046064201
1035,2019-04-01,0,13,26,7.279582007478899
1036,2019-04-01,0,13,29,9.078255835441137
1037,2019-04-01,0,13,32,5.714964552307249
1038,2019-04-01,0,13,35,5.72748974076974
1039,2019-04-01,0,13,38,5.720491055523652
1040,2019-04-01,0,13,41,5.874438256261054
1041,2019-04-01,0,13,45,5.987898972171199
1042,2019-04-01,0,13,48,5.936125680957752
1043,2019-04-01,0,13,51,7.077801109890662
1044,2019-04-01,0,13,54,5.196198339141038
1045,2019-04-01,0,13,57,6.688650704570649
1046,2019-04-01,0,13,61,9.677161651522681
1047,2019-04-01,0,13,64,5.779487179487179
1048,2019-04-01,0,13,67,7.008901832153129
1049,2019-04-01,0,13,70,5.296789864107267
1050,2019-04-01,0,13,73,6.966082094315965
1051,2019-04-01,0,13,76,7.39908568524978
1052,2019-04-01,0,13,80,6.880812543688776
1053,2019-04-01,0,13,83,5.545833333333333
1054,2019-04-01,0,13,86,7.814068142064217
1055,2019-04-01,0,13,89,9.966815143024787
1056,2019-04-01,0,13,92,6.712600885337425
1057,2019-04-01,0,13,96,5.889708740320533
1058,2019-04-01,0,13,99,5.958356877969902
1059,2019-04-01,0,13,102,8.629493057555361
1060,2019-04-01,0,13,105,5.848055446574846
1061,2019-04-01,0,13,108,6.486522097577424
1062,2019-04-01,0,13,112,6.470664222423199
1063,2019-04-01,0,13,115,8.08102200526577
1064,2019-04-01,0,13,118,5.388913567824976
1065,2019-04-01,0,13,121,6.231569811198327
1066,2019-04-01,0,13,124,8.307089504322978
1067,2019-04-01,0,13,128,5.1475155637313215
1068,2019-04-01,0,13,131,6.849468599033816
1069,2019-04-01,0,13,134,6.057293997755995
1070,2019-04-01,0,13,137,6.439763916790977
1071,2019-04-01,0,13,140,5.889273274502176
1072,2019-04-01,0,13,143,10.581229888621127
1073,2019-04-01,0,13,147,7.802710947615406
1074,2019-04-01,0,13,150,6.780135911308735
1075,2019-04-01,0,13,153,6.340082964557631
1076,2019-04-01,0,13,156,6.04378671063793
1077,2019-04-01,0,13,159,5.7
1078,2019-04-01,0,13,163,6.144117293573681
1079,2019-04-01,0,13,166,6.347961494089559
1080,2019-04-01,0,13,169,6.048681997174123
1081,2019-04-01,0,13,172,6.387089795267701
1082,2019-04-01,0,13,175,6.669204956804706
1083,2019-04-01,0,13,178,5.32173124978003
1084,2019-04-01,0,13,182,7.605832047052988
1085,2019-04-01,0,13,185,7.580142472461677
1086,2019-04-01,0,13,188,6.784774378822252
1087,2019-04-01,0,13,191,7.47396473548136
1088,2019-04-01,0,13,194,8.249902877461425
1089,2019-04-01,0,13,198,7.9448465972245454
1090,2019-04-01,0,13,201,6.983168783268676
1091,2019-04-01,0,13,204,7.759251300135434
1092,2019-04-01,0,13,207,9.760025556991796
1093,2019-04-01,0,13,210,7.262198931693341
1094,2019-04-01,0,13,214,4.9562540218790225
1095,2019-04-01,0,13,217,5.449046150415378
1096,2019-04-01,0,13,220,7.90663023604788
1097,2019-04-01,0,13,223,6.022484196370653
1098,2019-04-01,0,13,226,7.415486422538
1099,2019-04-01,0,13,230,5.285712289352287
1100,2019-04-01,0,13,233,5.907720670710454
1101,2019-04-01,0,13,236,5.732275132275132
1102,2019-04-01,0,13,239,5.806238730519311
1103,2019-04-01,0,13,242,6.059762956566026
1104,2019-04-01,0,13,245,8.82270584286609
1105,2019-04-01,0,13,249,5.075
1106,2019-04-01,0,14,0,6.617968312832837
1107,2019-04-01,0,14,3,5.677623226696395
1108,2019-04-01,0,14,6,4.799372098436921
1109,2019-04-01,0,14,10,5.917164626828491
1110,2019-04-01,0,14,13,5.766764880989875
1111,2019-04-01,0,14,16,5.716634068008879
1112,2019-04-01,0,14,19,7.628727770313857
1113,2019-04-01,0,14,22,6.613544329097112
1114,2019-04-01,0,14,26,7.353608080435283
1115,2019-04-01,0,14,29,7.023619691263379
1116,2019-04-01,0,14,32,5.192716962059848
1117,2019-04-01,0,14,35,9.817085346989364
1118,2019-04-01,0,14,38,4.279128478040628
1119,2019-04-01,0,14,41,4.9502240795955625
1120,2019-04-01,0,14,45,4.80012304958491
1121,2019-04-01,0,14,48,6.894990278600631
1122,2019-04-01,0,14,51,5.300621698684567
1123,2019-04-01,0,14,54,5.871077967472487
1124,2019-04-01,0,14,57,8.17748336526748
1125,2019-04-01,0,14,61,7.255682082166733
1126,2019-04-01,0,14,64,5.095238095238095
1127,2019-04-01,0,14,67,6.322790047903455
1128,2019-04-01,0,14,70,5.592637245765035
1129,2019-04-01,0,14,73,6.956863137867928
1130,2019-04-01,0,14,76,7.620742984196996
1131,2019-04-01,0,14,80,6.9742431678586225
1132,2019-04-01,0,14,83,5.61590909090909
1133,2019-04-01,0,14,86,7.45305108447358
1134,2019-04-01,0,14,89,10.899446506429056
1135,2019-04-01,0,14,92,6.366638783569394
1136,2019-04-01,0,14,96,5.91920233148234
1137,2019-04-01,0,14,99,5.815759178257703
1138,2019-04-01,0,14,102,6.9920003387871725
1139,2019-04-01,0,14,105,6.7151523453418065
1140,2019-04-01,0,14,108,6.305267814507012
1141,2019-04-01,0,14,112,7.046206317167298
1142,2019-04-01,0,14,115,7.1911714504446005
1143,2019-04-01,0,14,118,5.746244478723164
1144,2019-04-01,0,14,121,6.30864837161252
1145,2019-04-01,0,14,124,7.039632291878183
1146,2019-04-01,0,14,128,7.799865047233468
1147,2019-04-01,0,14,131,4.756064690026953
1148,2019-04-01,0,14,134,5.600012033123705
1149,2019-04-01,0,14,137,6.056600341550586
1150,2019-04-01,0,14,140,5.982234510830152
1151,2019-04-01,0,14,143,7.378240836256103
1152,2019-04-01,0,14,147,6.790731175804556
1153,2019-04-01,0,14,150,6.159750986692134
1154,2019-04-01,0,14,153,5.44059550284186
1155,2019-04-01,0,14,156,5.769732732392962
1156,2019-04-01,0,14,159,
1157,2019-04-01,0,14,163,6.40354290825103
1158,2019-04-01,0,14,166,6.296220971081398
1159,2019-04-01,0,14,169,5.587316484596625
1160,2019-04-01,0,14,172,5.312168132194895
1161,2019-04-01,0,14,175,7.178734106058116
1162,2019-04-01,0,14,178,6.1218891402714934
1163,2019-04-01,0,14,182,7.308663466467131
1164,2019-04-01,0,14,185,7.297312429376948
1165,2019-04-01,0,14,188,6.63699341855046
1166,2019-04-01,0,14,191,7.434228315473134
1167,2019-04-01,0,14,194,8.354282892703381
1168,2019-04-01,0,14,198,7.827055888371663
1169,2019-04-01,0,14,201,7.074028038706601
1170,2019-04-01,0,14,204,6.802323230876306
1171,2019-04-01,0,14,207,7.629877642785031
1172,2019-04-01,0,14,210,6.973498271754085
1173,2019-04-01,0,14,214,4.642298136645962
1174,2019-04-01,0,14,217,4.973107265004926
1175,2019-04-01,0,14,220,7.422027775762338
1176,2019-04-01,0,14,223,7.678845887855349
1177,2019-04-01,0,14,226,8.74885646595244
1178,2019-04-01,0,14,230,5.041681366068287
1179,2019-04-01,0,14,233,5.61544289044289
1180,2019-04-01,0,14,236,5.109674329501916
1181,2019-04-01,0,14,239,5.18264597704588
1182,2019-04-01,0,14,242,6.59670231801265
1183,2019-04-01,0,14,245,6.5081165735780955
1184,2019-04-01,0,14,249,4.542986425339366
1185,2019-04-01,0,15,0,6.701843410904825
1186,2019-04-01,0,15,3,4.872350993567454
1187,2019-04-01,0,15,6,5.106102350193071
1188,2019-04-01,0,15,10,5.49070867862809
1189,2019-04-01,0,15,13,6.172843762602399
1190,2019-04-01,0,15,16,5.778933407106482
1191,2019-04-01,0,15,19,5.627009924853893
1192,2019-04-01,0,15,22,5.343773353214586
1193,2019-04-01,0,15,26,6.79945848149266
1194,2019-04-01,0,15,29,7.638010245568385
1195,2019-04-01,0,15,32,6.216070689555889
1196,2019-04-01,0,15,35,5.484056254933733
1197,2019-04-01,0,15,38,4.1419753086419755
1198,2019-04-01,0,15,41,4.858774831534266
1199,2019-04-01,0,15,45,4.72301688859439
1200,2019-04-01,0,15,48,4.958049114911698
1201,2019-04-01,0,15,51,5.07995689105567
1202,2019-04-01,0,15,54,6.128009131956055
1203,2019-04-01,0,15,57,7.275536922624301
1204,2019-04-01,0,15,61,5.8012705530462085
1205,2019-04-01,0,15,64,6.5
1206,2019-04-01,0,15,67,6.53354303593933
1207,2019-04-01,0,15,70,6.0578063232891965
1208,2019-04-01,0,15,73,6.601714322797046
1209,2019-04-01,0,15,76,7.068720741802746
1210,2019-04-01,0,15,80,6.560815749549667
1211,2019-04-01,0,15,83,5.0
1212,2019-04-01,0,15,86,9.625886565284329
1213,2019-04-01,0,15,89,7.436455593320727
1214,2019-04-01,0,15,92,6.962183997806924
1215,2019-04-01,0,15,96,6.850414874600725
1216,2019-04-01,0,15,99,7.297778989300209
1217,2019-04-01,0,15,102,6.10581453392657
1218,2019-04-01,0,15,105,5.963110183959683
1219,2019-04-01,0,15,108,5.688374087643562
1220,2019-04-01,0,15,112,7.419744838532943
1221,2019-04-01,0,15,115,9.484056205413474
1222,2019-04-01,0,15,118,5.881648567909654
1223,2019-04-01,0,15,121,5.78449994939506
1224,2019-04-01,0,15,124,6.536071048747331
1225,2019-04-01,0,15,128,5.5254091331048425
1226,2019-04-01,0,15,131,8.216666666666667
1227,2019-04-01,0,15,134,6.842121046043569
1228,2019-04-01,0,15,137,5.978509378266722
1229,2019-04-01,0,15,140,5.9217490729141575
1230,2019-04-01,0,15,143,7.2213887794923215
1231,2019-04-01,0,15,147,6.0133619720128255
1232,2019-04-01,0,15,150,5.915003211185951
1233,2019-04-01,0,15,153,7.224255160537328
1234,2019-04-01,0,15,156,7.03648073893906
1235,2019-04-01,0,15,159,
1236,2019-04-01,0,15,163,6.027633756747163
1237,2019-04-01,0,15,166,6.396719110992869
1238,2019-04-01,0,15,169,7.133355434921886
1239,2019-04-01,0,15,172,5.76098377628025
1240,2019-04-01,0,15,175,7.855374361297189
