date,weekday,hour,region_id,region_mean_volume
2020-04-06,0,18,124,5.945660056653741
2020-04-06,0,18,131,6.964962796135096
2020-04-06,0,18,139,6.63330733299858
2020-04-06,0,18,147,6.058539802396697
2020-04-06,0,18,155,6.298133016359508
2020-04-06,0,18,162,6.632747288281688
2020-04-06,0,18,170,5.980515631108083
2020-04-06,0,18,178,5.757942990472971
2020-04-06,0,18,185,5.991229767424468
2020-04-06,0,18,193,6.679265711789492
2020-04-06,0,18,201,7.015205433083477
2020-04-06,0,18,209,6.166376321510137
2020-04-06,0,18,216,6.480727215604764
2020-04-06,0,18,224,6.703756386151339
2020-04-06,0,18,232,5.6839921286680175
2020-04-06,0,18,240,6.1451417762704255
2020-04-06,0,18,247,6.085550558117148
2020-04-06,0,19,0,6.335602213201032
2020-04-06,0,19,8,6.892278195669994
2020-04-06,0,19,15,7.263950570918374
2020-04-06,0,19,23,6.127582803095883
2020-04-06,0,19,31,5.661450801909869
2020-04-06,0,19,39,6.054460809598306
2020-04-06,0,19,46,7.672090125423662
2020-04-06,0,19,54,6.085497615430424
2020-04-06,0,19,62,8.34474093175994
2020-04-06,0,19,70,6.464732915163047
2020-04-06,0,19,77,6.906100267039458
2020-04-06,0,19,85,5.829717990605494
2020-04-06,0,19,93,5.835596488166535
2020-04-06,0,19,100,7.915606883472114
2020-04-06,0,19,108,6.134267102548777
2020-04-06,0,19,116,6.381021684357897
2020-04-06,0,19,124,5.947318706165724
2020-04-06,0,19,131,6.765539685176884
2020-04-06,0,19,139,6.379291422294601
2020-04-06,0,19,147,5.7642225395138835
2020-04-06,0,19,155,7.1310202991854
2020-04-06,0,19,162,6.070960108536628
2020-04-06,0,19,170,6.634948521733135
2020-04-06,0,19,178,6.416871881100327
2020-04-06,0,19,185,6.338372519150201
2020-04-06,0,19,193,6.464797128272116
2020-04-06,0,19,201,6.148614583972912
2020-04-06,0,19,209,7.43974439041629
2020-04-06,0,19,216,6.6384007210056675
2020-04-06,0,19,224,6.20436060567475
2020-04-06,0,19,232,5.729102506371032
2020-04-06,0,19,240,5.729415524866632
2020-04-06,0,19,247,6.181051038575253
2020-04-06,0,20,0,7.203561545579258
2020-04-06,0,20,8,5.494410865849121
2020-04-06,0,20,15,9.729945153190878
2020-04-06,0,20,23,6.2450323137619534
2020-04-06,0,20,31,5.348690385017426
2020-04-06,0,20,39,9.770672264041675
2020-04-06,0,20,46,5.9255093579313804
2020-04-06,0,20,54,7.704215516146549
2020-04-06,0,20,62,6.0288538331857815
2020-04-06,0,20,70,7.223837013342768
2020-04-06,0,20,77,6.819831275902248
2020-04-06,0,20,85,5.3245789010867375
2020-04-06,0,20,93,5.69926423564487
2020-04-06,0,20,100,9.8470911680164
2020-04-06,0,20,108,6.862149180208832
2020-04-06,0,20,116,7.054972169327309
2020-04-06,0,20,124,6.98346041653169
2020-04-06,0,20,131,8.035704162810394
2020-04-06,0,20,139,5.520077863238015
2020-04-06,0,20,147,5.794411690501567
2020-04-06,0,20,155,7.097154878731028
2020-04-06,0,20,162,5.463029787714259
2020-04-06,0,20,170,6.530215975635216
2020-04-06,0,20,178,6.073649077810634
2020-04-06,0,20,185,5.924344742278763
2020-04-06,0,20,193,7.375606432538365
2020-04-06,0,20,201,6.984983567226765
2020-04-06,0,20,209,9.020219955092529
2020-04-06,0,20,216,7.641380425510253
2020-04-06,0,20,224,7.018150952437846
2020-04-06,0,20,232,5.624299157898881
2020-04-06,0,20,240,5.582775485016563
2020-04-06,0,20,247,6.359219584742856
2020-04-06,0,21,0,6.880592080352162
2020-04-06,0,21,8,5.137942800229343
2020-04-06,0,21,15,8.664352315106647
2020-04-06,0,21,23,5.638288240934839
2020-04-06,0,21,31,5.326545903751229
2020-04-06,0,21,39,8.209441613330265
2020-04-06,0,21,46,7.5103043717988385
2020-04-06,0,21,54,7.282111906101631
2020-04-06,0,21,62,8.07310508111035
2020-04-06,0,21,70,6.791434482183975
2020-04-06,0,21,77,6.960602741500509
2020-04-06,0,21,85,5.7850009055270615
2020-04-06,0,21,93,5.341733188785941
2020-04-06,0,21,100,10.193404068484787
2020-04-06,0,21,108,6.773645322130745
2020-04-06,0,21,116,6.888348280330405
2020-04-06,0,21,124,6.208287123057095
2020-04-06,0,21,131,8.484795241518176
2020-04-06,0,21,139,5.42562671397434
2020-04-06,0,21,147,5.518041912851476
2020-04-06,0,21,155,5.712992680074418
2020-04-06,0,21,162,5.548193244733361
2020-04-06,0,21,170,5.4379511901795645
2020-04-06,0,21,178,6.16330986350246
2020-04-06,0,21,185,6.327919344997575
2020-04-06,0,21,193,7.621490681968829
2020-04-06,0,21,201,6.354725315687048
2020-04-06,0,21,209,10.150153815368418
2020-04-06,0,21,216,6.567390166028518
2020-04-06,0,21,224,6.476962466592751
2020-04-06,0,21,232,5.184299247526283
2020-04-06,0,21,240,5.485928209286624
2020-04-06,0,21,247,6.87291955580122
2020-04-06,0,22,0,6.55053902600264
2020-04-06,0,22,8,5.49575275861078
2020-04-06,0,22,15,6.331925424391729
2020-04-06,0,22,23,6.051303051466911
2020-04-06,0,22,31,6.3261587269556605
2020-04-06,0,22,39,5.480576125937102
2020-04-06,0,22,46,6.107403248879932
2020-04-06,0,22,54,6.40490306309197
2020-04-06,0,22,62,5.154316393896837
2020-04-06,0,22,70,7.552207929571817
2020-04-06,0,22,77,8.16296728903968
2020-04-06,0,22,85,5.8485141699773635
2020-04-06,0,22,93,7.045346170655849
2020-04-06,0,22,100,8.549348089314378
2020-04-06,0,22,108,6.036755155801588
2020-04-06,0,22,116,6.9020142023584246
2020-04-06,0,22,124,6.443954838330921
2020-04-06,0,22,131,6.826527666783782
2020-04-06,0,22,139,7.3889197647164595
2020-04-06,0,22,147,6.8342473745857255
2020-04-06,0,22,155,6.347147734233968
2020-04-06,0,22,162,5.545483972162155
2020-04-06,0,22,170,5.6836345475118994
2020-04-06,0,22,178,6.094470038590063
2020-04-06,0,22,185,6.010360233692652
2020-04-06,0,22,193,6.925584116769329
2020-04-06,0,22,201,7.7539945444280445
2020-04-06,0,22,209,6.505909324002317
2020-04-06,0,22,216,6.588748148938644
2020-04-06,0,22,224,6.855335383662768
2020-04-06,0,22,232,5.694553916783312
2020-04-06,0,22,240,7.170202257480867
2020-04-06,0,22,247,5.272638786236332
2020-04-06,0,23,0,6.720870049381727
2020-04-06,0,23,8,6.425340028060397
2020-04-06,0,23,15,6.409471238401357
2020-04-06,0,23,23,5.921343510608084
2020-04-06,0,23,31,6.42417282632427
2020-04-06,0,23,39,5.672562848580463
2020-04-06,0,23,46,7.004389096832126
2020-04-06,0,23,54,7.136868903610361
2020-04-06,0,23,62,6.201377000511737
2020-04-06,0,23,70,6.278106624245987
2020-04-06,0,23,77,8.327526944877631
2020-04-06,0,23,85,5.682666386470102
2020-04-06,0,23,93,7.816735672096275
2020-04-06,0,23,100,7.479254153414158
2020-04-06,0,23,108,5.802261016472948
2020-04-06,0,23,116,6.653475869840473
2020-04-06,0,23,124,6.235534796164008
2020-04-06,0,23,131,8.576173675267164
2020-04-06,0,23,139,8.560861088806863
2020-04-06,0,23,147,7.102642774942974
2020-04-06,0,23,155,7.1774594662513
2020-04-06,0,23,162,4.981089173419688
2020-04-06,0,23,170,5.962699937492875
2020-04-06,0,23,178,6.750197317767099
2020-04-06,0,23,185,6.157773757808527
2020-04-06,0,23,193,7.912817701022223
2020-04-06,0,23,201,8.763335095513579
2020-04-06,0,23,209,7.2307364560253236
2020-04-06,0,23,216,7.559642912130887
2020-04-06,0,23,224,7.745628040135305
2020-04-06,0,23,232,5.9091062518408775
2020-04-06,0,23,240,8.034821749876349
2020-04-06,0,23,247,5.071920035306981
2020-04-07,1,0,0,7.816120371587425
2020-04-07,1,0,8,4.6440366987163255
2020-04-07,1,0,15,9.552108296707097
2020-04-07,1,0,23,6.513860475949207
2020-04-07,1,0,31,6.68150829662094
2020-04-07,1,0,39,5.850795093695762
2020-04-07,1,0,46,10.213318537203318
2020-04-07,1,0,54,6.368328052893343
2020-04-07,1,0,62,5.3964202264899255
2020-04-07,1,0,70,9.448731916843684
2020-04-07,1,0,77,9.194039653055198
2020-04-07,1,0,85,5.682793916852644
2020-04-07,1,0,93,7.1265021146392025
2020-04-07,1,0,100,11.537841433501654
2020-04-07,1,0,108,8.362684342237115
2020-04-07,1,0,116,5.899649120521644
2020-04-07,1,0,124,8.13824633190488
2020-04-07,1,0,131,6.512342379572147
2020-04-07,1,0,139,6.799069786999185
2020-04-07,1,0,147,6.913519880510037
2020-04-07,1,0,155,6.221271678613403
2020-04-07,1,0,162,5.305762369961501
2020-04-07,1,0,170,5.7877535741756345
2020-04-07,1,0,178,7.326687414736973
2020-04-07,1,0,185,7.3120276966125175
2020-04-07,1,0,193,9.314227478534887
2020-04-07,1,0,201,6.93684911581088
2020-04-07,1,0,209,10.974819189284792
2020-04-07,1,0,216,6.722387552383674
2020-04-07,1,0,224,7.213387653109658
2020-04-07,1,0,232,6.462129638274599
2020-04-07,1,0,240,7.58043257489216
2020-04-07,1,0,247,5.570764209763395
2020-04-07,1,1,0,6.1985369591910935
2020-04-07,1,1,8,6.843339587242026
2020-04-07,1,1,15,5.67275901473457
2020-04-07,1,1,23,6.460593069614964
2020-04-07,1,1,31,5.36935185357674
2020-04-07,1,1,39,5.729340871058576
2020-04-07,1,1,46,14.2847870560645
2020-04-07,1,1,54,8.154180528995779
2020-04-07,1,1,62,6.0483653943137625
2020-04-07,1,1,70,5.378071737537463
2020-04-07,1,1,77,8.157255574836142
2020-04-07,1,1,85,5.3566081270404435
2020-04-07,1,1,93,6.461935386652257
2020-04-07,1,1,100,5.274037430647043
2020-04-07,1,1,108,5.5616099992757935
2020-04-07,1,1,116,7.801820832239888
2020-04-07,1,1,124,5.50071191997463
2020-04-07,1,1,131,5.7005677010311535
2020-04-07,1,1,139,7.446534249353872
2020-04-07,1,1,147,6.609970608874314
2020-04-07,1,1,155,6.985828921908658
2020-04-07,1,1,162,8.558537443909264
2020-04-07,1,1,170,6.354813077518211
2020-04-07,1,1,178,8.500020471589293
2020-04-07,1,1,185,9.88622139454793
2020-04-07,1,1,193,8.696152731451782
2020-04-07,1,1,201,6.340938169058516
2020-04-07,1,1,209,6.347752825997503
2020-04-07,1,1,216,6.4507638792203466
2020-04-07,1,1,224,6.420451340817713
2020-04-07,1,1,232,5.6391837618505765
2020-04-07,1,1,240,6.555565552400154
2020-04-07,1,1,247,5.190075854562215
2020-04-07,1,2,0,6.004665353640653
2020-04-07,1,2,8,5.247528745106509
2020-04-07,1,2,15,5.5665444617206665
2020-04-07,1,2,23,7.056158873760875
2020-04-07,1,2,31,5.445341141205711
2020-04-07,1,2,39,6.904589256037236
2020-04-07,1,2,46,9.906110535692813
2020-04-07,1,2,54,6.536363539746457
2020-04-07,1,2,62,5.586621237201936
2020-04-07,1,2,70,4.704087113748083
2020-04-07,1,2,77,7.282542035259428
2020-04-07,1,2,85,7.37824615924712
2020-04-07,1,2,93,6.227258852171666
2020-04-07,1,2,100,4.607069554766844
2020-04-07,1,2,108,5.83795232928777
2020-04-07,1,2,116,6.179189190028973
2020-04-07,1,2,124,5.4085536489571036
2020-04-07,1,2,131,5.6438034923628475
2020-04-07,1,2,139,5.837679435731431
2020-04-07,1,2,147,6.781437236030295
2020-04-07,1,2,155,5.573215378093828
2020-04-07,1,2,162,4.805373236046936
2020-04-07,1,2,170,5.418397210297663
2020-04-07,1,2,178,8.538998342868709
2020-04-07,1,2,185,8.293212123744599
2020-04-07,1,2,193,11.570621895396721
2020-04-07,1,2,201,6.0610883447304165
2020-04-07,1,2,209,6.484977349483937
2020-04-07,1,2,216,6.5608416647463965
2020-04-07,1,2,224,6.436064507386007
2020-04-07,1,2,232,5.264319561045709
2020-04-07,1,2,240,6.668908592255481
2020-04-07,1,2,247,6.223604652412805
2020-04-07,1,3,0,7.428969836162051
2020-04-07,1,3,8,8.032254734839249
2020-04-07,1,3,15,7.336571669884595
2020-04-07,1,3,23,6.547570001050474
2020-04-07,1,3,31,5.365249693908728
2020-04-07,1,3,39,6.396911664148147
2020-04-07,1,3,46,11.70458140073385
2020-04-07,1,3,54,8.616166688774133
2020-04-07,1,3,62,8.89576415921859
2020-04-07,1,3,70,7.140520817806313
2020-04-07,1,3,77,7.629640894900183
2020-04-07,1,3,85,5.1805268540150395
2020-04-07,1,3,93,6.391156131074838
2020-04-07,1,3,100,8.531436055861343
2020-04-07,1,3,108,7.215062274326383
2020-04-07,1,3,116,6.256721679559223
2020-04-07,1,3,124,6.48699967152361
2020-04-07,1,3,131,7.043734821999997
2020-04-07,1,3,139,7.135303253885566
2020-04-07,1,3,147,6.989002439180764
2020-04-07,1,3,155,4.846374696884643
2020-04-07,1,3,162,4.745302523563393
2020-04-07,1,3,170,5.177300760536934
2020-04-07,1,3,178,6.8457014659962105
2020-04-07,1,3,185,8.255484484366377
2020-04-07,1,3,193,15.498567469808073
2020-04-07,1,3,201,7.372128960384833
2020-04-07,1,3,209,10.59673894985733
2020-04-07,1,3,216,7.382981552469897
2020-04-07,1,3,224,7.511907025554876
2020-04-07,1,3,232,4.847071261245317
2020-04-07,1,3,240,6.8266092915327725
2020-04-07,1,3,247,6.14861302324838
2020-04-07,1,4,0,5.425302167043759
2020-04-07,1,4,8,5.821630243865815
2020-04-07,1,4,15,5.401647589523982
2020-04-07,1,4,23,5.286863586599728
2020-04-07,1,4,31,4.836413207910083
2020-04-07,1,4,39,5.772739060319591
2020-04-07,1,4,46,8.877107813732769
2020-04-07,1,4,54,6.469578375213626
2020-04-07,1,4,62,6.698896681767013
2020-04-07,1,4,70,4.51647665927168
2020-04-07,1,4,77,5.300958602029686
2020-04-07,1,4,85,4.98392562968033
2020-04-07,1,4,93,5.1585649061482535
2020-04-07,1,4,100,4.495928694837572
2020-04-07,1,4,108,5.275864589835846
2020-04-07,1,4,116,5.63442563849101
2020-04-07,1,4,124,4.965541583042012
2020-04-07,1,4,131,6.051121127280326
2020-04-07,1,4,139,5.304265530948406
2020-04-07,1,4,147,5.252242521917948
2020-04-07,1,4,155,6.103002844352979
2020-04-07,1,4,162,4.90440081489825
2020-04-07,1,4,170,5.276665210627807
2020-04-07,1,4,178,5.9766500862601735
2020-04-07,1,4,185,6.225623966740487
2020-04-07,1,4,193,10.035148565056538
2020-04-07,1,4,201,5.835529124490213
2020-04-07,1,4,209,5.488285568404017
2020-04-07,1,4,216,6.5368591736809085
2020-04-07,1,4,224,6.24854900316849
2020-04-07,1,4,232,5.060511690082005
2020-04-07,1,4,240,5.267716748684732
2020-04-07,1,4,247,5.342465096645636
2020-04-07,1,5,0,5.2871288810576536
2020-04-07,1,5,8,4.7925667805408585
2020-04-07,1,5,15,5.2400228285107335
2020-04-07,1,5,23,5.0201878281789405
2020-04-07,1,5,31,5.291534378915026
2020-04-07,1,5,39,5.0709616270572
2020-04-07,1,5,46,5.9709167349595536
2020-04-07,1,5,54,5.463189185536495
2020-04-07,1,5,62,5.272421140691466
2020-04-07,1,5,70,5.0535237710421566
2020-04-07,1,5,77,5.294901167088245
2020-04-07,1,5,85,5.5905162290505235
2020-04-07,1,5,93,4.958746072091249
2020-04-07,1,5,100,5.388424347773035
2020-04-07,1,5,108,5.53229185975542
2020-04-07,1,5,116,5.2687917307607455
2020-04-07,1,5,124,5.031584304210266
2020-04-07,1,5,131,4.7811915011672905
2020-04-07,1,5,139,4.853943846739924
2020-04-07,1,5,147,4.885559455774403
2020-04-07,1,5,155,5.690499940832421
2020-04-07,1,5,162,5.101915204791816
2020-04-07,1,5,170,5.08164432095237
2020-04-07,1,5,178,5.427256620225951
2020-04-07,1,5,185,5.505031353516191
2020-04-07,1,5,193,6.0289143418449695
2020-04-07,1,5,201,4.9533403982347695
2020-04-07,1,5,209,5.043922733871376
2020-04-07,1,5,216,5.535747983912676
2020-04-07,1,5,224,5.3929792251106825
2020-04-07,1,5,232,5.173969604442651
2020-04-07,1,5,240,5.082871896332779
2020-04-07,1,5,247,5.505896087683442
2020-04-07,1,6,0,5.8263099127917775
2020-04-07,1,6,8,5.3194083484697465
2020-04-07,1,6,15,5.8548761882307625
2020-04-07,1,6,23,5.595830827951469
2020-04-07,1,6,31,5.745677497506032
2020-04-07,1,6,39,5.475925561906977
2020-04-07,1,6,46,6.1266128137434075
2020-04-07,1,6,54,5.594730390097274
2020-04-07,1,6,62,5.331952874757028
2020-04-07,1,6,70,4.947856280518493
2020-04-07,1,6,77,5.273280603236404
2020-04-07,1,6,85,6.277495206434572
2020-04-07,1,6,93,5.204041324916948
2020-04-07,1,6,100,5.089565895648123
2020-04-07,1,6,108,6.3770486494097005
2020-04-07,1,6,116,5.463115443129758
2020-04-07,1,6,124,5.640328193178445
2020-04-07,1,6,131,5.1064960689590615
2020-04-07,1,6,139,5.27324053304583
2020-04-07,1,6,147,5.72287755418278
2020-04-07,1,6,155,5.256297044856625
2020-04-07,1,6,162,5.3634654701958375
2020-04-07,1,6,170,5.229612578005429
2020-04-07,1,6,178,5.7477857798839285
2020-04-07,1,6,185,5.7971716801586926
2020-04-07,1,6,193,6.23822659612419
2020-04-07,1,6,201,5.150242238806751
2020-04-07,1,6,209,5.616952875877671
2020-04-07,1,6,216,5.615940739319456
2020-04-07,1,6,224,5.310589446347531
2020-04-07,1,6,232,5.5482567235951565
2020-04-07,1,6,240,5.415056850433352
2020-04-07,1,6,247,6.260055836034732
2020-04-07,1,7,0,6.139970456925415
2020-04-07,1,7,8,5.542884202732723
2020-04-07,1,7,15,6.7018262026369975
2020-04-07,1,7,23,5.646813840769659
2020-04-07,1,7,31,5.918870796360363
2020-04-07,1,7,39,5.4734057535910825
2020-04-07,1,7,46,6.077842437682367
2020-04-07,1,7,54,5.529728146327506
2020-04-07,1,7,62,5.417311431861878
2020-04-07,1,7,70,5.3957990802496125
2020-04-07,1,7,77,5.371952182465299
2020-04-07,1,7,85,6.779046358967714
2020-04-07,1,7,93,5.44974379590414
2020-04-07,1,7,100,5.910630069134338
2020-04-07,1,7,108,6.76588206052687
2020-04-07,1,7,116,6.052409857612705
2020-04-07,1,7,124,5.732921078279136
2020-04-07,1,7,131,5.528156780683724
2020-04-07,1,7,139,5.496051930741872
2020-04-07,1,7,147,5.645145827920961
2020-04-07,1,7,155,5.961357297190161
2020-04-07,1,7,162,5.623547790410068
2020-04-07,1,7,170,5.450383901294153
2020-04-07,1,7,178,5.932547749176616
2020-04-07,1,7,185,5.98551002320307
2020-04-07,1,7,193,6.132846111427464
2020-04-07,1,7,201,5.417119719278847
2020-04-07,1,7,209,6.5777288640077325
2020-04-07,1,7,216,5.681558841840987
2020-04-07,1,7,224,5.252762201013124
2020-04-07,1,7,232,5.370094244733099
2020-04-07,1,7,240,5.372434778206196
2020-04-07,1,7,247,6.575685972222973
2020-04-07,1,8,0,6.2555159590544225
2020-04-07,1,8,8,5.912377001882671
2020-04-07,1,8,15,6.118100505732096
2020-04-07,1,8,23,5.896961167368675
2020-04-07,1,8,31,6.348010939165344
2020-04-07,1,8,39,6.4688090049011375
2020-04-07,1,8,46,5.6103176706349895
2020-04-07,1,8,54,6.141384415851357
2020-04-07,1,8,62,5.744769041831432
2020-04-07,1,8,70,5.706187370080737
2020-04-07,1,8,77,6.0030418573075215
2020-04-07,1,8,85,6.7717684006445165
2020-04-07,1,8,93,6.1613126984123205
2020-04-07,1,8,100,5.7095903001432085
2020-04-07,1,8,108,6.488301127432977
2020-04-07,1,8,116,6.122807085975289
2020-04-07,1,8,124,6.098623545966108
2020-04-07,1,8,131,6.693755793417361
2020-04-07,1,8,139,5.806789702949184
2020-04-07,1,8,147,6.001509305057304
2020-04-07,1,8,155,5.907310478509407
2020-04-07,1,8,162,5.602408161549944
2020-04-07,1,8,170,5.541153721398171
2020-04-07,1,8,178,6.077950079283003
2020-04-07,1,8,185,5.975190820216956
2020-04-07,1,8,193,6.368966542010993
2020-04-07,1,8,201,6.196321046255015
2020-04-07,1,8,209,6.327476898475436
2020-04-07,1,8,216,6.0618195231039484
2020-04-07,1,8,224,6.3196481654294105
2020-04-07,1,8,232,5.9114305485369965
2020-04-07,1,8,240,6.16444230616384
2020-04-07,1,8,247,6.695577258476932
2020-04-07,1,9,0,6.528279981584808
2020-04-07,1,9,8,6.1469161472407485
2020-04-07,1,9,15,6.524331524582808
2020-04-07,1,9,23,6.1518206076983954
2020-04-07,1,9,31,6.738419940017391
2020-04-07,1,9,39,6.005286556338135
2020-04-07,1,9,46,5.804210307443912
2020-04-07,1,9,54,5.751067916723539
2020-04-07,1,9,62,5.815950873882004
2020-04-07,1,9,70,5.5767799967739045
2020-04-07,1,9,77,5.997089174743537
2020-04-07,1,9,85,6.9620695376889445
2020-04-07,1,9,93,6.124578224774377
2020-04-07,1,9,100,6.1273478313184135
2020-04-07,1,9,108,7.006863510198479
2020-04-07,1,9,116,6.183988191844809
2020-04-07,1,9,124,7.014136854481152
2020-04-07,1,9,131,6.159029081919089
2020-04-07,1,9,139,5.937351698624383
2020-04-07,1,9,147,6.139021597828172
2020-04-07,1,9,155,5.728966822803709
2020-04-07,1,9,162,5.524968794414856
2020-04-07,1,9,170,5.855954509951023
2020-04-07,1,9,178,6.028643656760707
2020-04-07,1,9,185,5.727087039563832
2020-04-07,1,9,193,5.934185218809255
2020-04-07,1,9,201,6.095908098145566
2020-04-07,1,9,209,6.6414042150435995
2020-04-07,1,9,216,6.0520667097179
2020-04-07,1,9,224,6.8242182367959865
2020-04-07,1,9,232,6.643943903905963
2020-04-07,1,9,240,6.544593392184779
2020-04-07,1,9,247,6.906078598800062
2020-04-07,1,10,0,6.550066869953891
2020-04-07,1,10,8,6.015112232790952
2020-04-07,1,10,15,6.114430548016008
2020-04-07,1,10,23,5.974968543302435
2020-04-07,1,10,31,6.90786977454272
2020-04-07,1,10,39,6.098009672233123
2020-04-07,1,10,46,6.073788782805648
2020-04-07,1,10,54,5.970795063864382
2020-04-07,1,10,62,5.964021346631082
2020-04-07,1,10,70,5.922382018901402
2020-04-07,1,10,77,6.257901172137963
2020-04-07,1,10,85,7.590739840813264
2020-04-07,1,10,93,6.160735866158693
2020-04-07,1,10,100,6.069570015978888
2020-04-07,1,10,108,7.252056643557099
2020-04-07,1,10,116,6.654267934542371
2020-04-07,1,10,124,6.354551713480152
2020-04-07,1,10,131,6.082198804580699
2020-04-07,1,10,139,6.0259903706528535
2020-04-07,1,10,147,5.993902637809018
2020-04-07,1,10,155,6.394851536318762
2020-04-07,1,10,162,6.280903030141974
2020-04-07,1,10,170,5.9408728437803076
2020-04-07,1,10,178,6.189750325692325
2020-04-07,1,10,185,6.264235856989738
2020-04-07,1,10,193,6.1061906762843945
2020-04-07,1,10,201,5.954732087856263
2020-04-07,1,10,209,6.2075359700013415
2020-04-07,1,10,216,6.00905208609633
2020-04-07,1,10,224,6.1567433462796926
2020-04-07,1,10,232,6.462305286089912
2020-04-07,1,10,240,6.244319026098022
2020-04-07,1,10,247,7.5793610814482895
2020-04-07,1,11,0,6.308874540524802
2020-04-07,1,11,8,6.0488571510014335
2020-04-07,1,11,15,6.000552522848161
2020-04-07,1,11,23,5.779394482932246
2020-04-07,1,11,31,6.454018436355529
2020-04-07,1,11,39,5.814325983703368
2020-04-07,1,11,46,5.711039931079098
2020-04-07,1,11,54,5.908772434550137
2020-04-07,1,11,62,5.9135393663683296
2020-04-07,1,11,70,5.590985220874542
2020-04-07,1,11,77,6.003313516481329
2020-04-07,1,11,85,7.167526508853081
2020-04-07,1,11,93,5.759043869068337
2020-04-07,1,11,100,6.277787532328763
2020-04-07,1,11,108,6.9683538788514605
2020-04-07,1,11,116,6.309010108632172
2020-04-07,1,11,124,6.125697738742706
2020-04-07,1,11,131,6.194142073735051
2020-04-07,1,11,139,6.044364969011671
2020-04-07,1,11,147,5.902109929683733
2020-04-07,1,11,155,5.873968774291337
2020-04-07,1,11,162,5.794910259739808
2020-04-07,1,11,170,5.8423292650433964
2020-04-07,1,11,178,5.8592352983300495
2020-04-07,1,11,185,5.734380034763439
2020-04-07,1,11,193,5.904641821719375
2020-04-07,1,11,201,6.125684464305023
2020-04-07,1,11,209,6.038709186867081
2020-04-07,1,11,216,5.997316092161277
2020-04-07,1,11,224,6.062057274550674
2020-04-07,1,11,232,6.170798091430623
2020-04-07,1,11,240,6.070755179624599
2020-04-07,1,11,247,7.225150372696014
2020-04-07,1,12,0,6.5406031527794015
2020-04-07,1,12,8,6.325464946407549
2020-04-07,1,12,15,6.208294576400582
2020-04-07,1,12,23,6.033879192117842
2020-04-07,1,12,31,6.700693575701723
2020-04-07,1,12,39,6.065176129676168
2020-04-07,1,12,46,6.189782216957912
2020-04-07,1,12,54,6.218427413613638
2020-04-07,1,12,62,6.386753481694666
2020-04-07,1,12,70,5.923817684613018
2020-04-07,1,12,77,5.926394757801565
2020-04-07,1,12,85,7.498174630935006
2020-04-07,1,12,93,5.852433369303519
2020-04-07,1,12,100,6.27177258065832
2020-04-07,1,12,108,7.189623576846447
2020-04-07,1,12,116,6.349682059860983
2020-04-07,1,12,124,6.283713655909201
2020-04-07,1,12,131,5.944336142772043
2020-04-07,1,12,139,6.109782408594112
2020-04-07,1,12,147,6.114990090640839
2020-04-07,1,12,155,5.909649434059412
2020-04-07,1,12,162,6.348491009366198
2020-04-07,1,12,170,5.9495195685785545
2020-04-07,1,12,178,5.911803243986705
2020-04-07,1,12,185,6.021125700381052
2020-04-07,1,12,193,6.100973931896894
2020-04-07,1,12,201,5.979338185659385
2020-04-07,1,12,209,6.243275385435656
2020-04-07,1,12,216,6.087389160294934
2020-04-07,1,12,224,6.0510026854596655
2020-04-07,1,12,232,6.06176394015084
2020-04-07,1,12,240,5.903222643964447
2020-04-07,1,12,247,7.678089112177559
2020-04-07,1,13,0,6.168859637671795
2020-04-07,1,13,8,5.968168839628826
2020-04-07,1,13,15,6.169238084951326
2020-04-07,1,13,23,5.571414693575137
2020-04-07,1,13,31,6.421674553775341
2020-04-07,1,13,39,5.555644433062029
2020-04-07,1,13,46,5.919594913158678
2020-04-07,1,13,54,6.03842810127785
2020-04-07,1,13,62,6.186663766817374
2020-04-07,1,13,70,6.080536919800577
2020-04-07,1,13,77,6.00358565144044
2020-04-07,1,13,85,6.804607690800568
2020-04-07,1,13,93,5.783453535322052
2020-04-07,1,13,100,6.206755787531402
2020-04-07,1,13,108,6.674976479764296
2020-04-07,1,13,116,6.107865392468949
2020-04-07,1,13,124,6.165865164823961
2020-04-07,1,13,131,5.610756624363109
2020-04-07,1,13,139,6.0865857019384055
2020-04-07,1,13,147,5.639753462298888
2020-04-07,1,13,155,6.574459224464903
2020-04-07,1,13,162,6.907446624914239
2020-04-07,1,13,170,5.9298051070409015
2020-04-07,1,13,178,5.8467693797518825
2020-04-07,1,13,185,6.042072747669175
2020-04-07,1,13,193,5.592519735077205
2020-04-07,1,13,201,5.751560354257159
2020-04-07,1,13,209,5.749870546036591
2020-04-07,1,13,216,5.961929713093183
2020-04-07,1,13,224,5.93650436389789
2020-04-07,1,13,232,6.32685977770489
2020-04-07,1,13,240,5.918605794219477
2020-04-07,1,13,247,6.837918164781817
2020-04-07,1,14,0,6.298182793611227
2020-04-07,1,14,8,6.47449564417296
2020-04-07,1,14,15,5.898280046148535
2020-04-07,1,14,23,5.7328082692491815
2020-04-07,1,14,31,6.3817961799445095
2020-04-07,1,14,39,5.612403881383697
2020-04-07,1,14,46,6.837675737522348
2020-04-07,1,14,54,6.364277826655455
2020-04-07,1,14,62,6.316415418312436
2020-04-07,1,14,70,5.84759928482579
2020-04-07,1,14,77,6.33046720821415
2020-04-07,1,14,85,6.656296892925596
2020-04-07,1,14,93,6.020501378499786
2020-04-07,1,14,100,6.460818899758182
2020-04-07,1,14,108,6.552430860452378
2020-04-07,1,14,116,6.116405703526452
