rel,way,tags,region
446272,44027991,"{'admin_level': '8', 'alt_name': 'муниципальный округ Ростокино', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Ростокино', 'name:en': 'Rostokino District', 'name:ru': 'район Ростокино', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2366666', 'wikipedia': 'ru:Ростокино (район Москвы)'}",район Ростокино
446272,23006460,"{'admin_level': '8', 'alt_name': 'муниципальный округ Ростокино', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Ростокино', 'name:en': 'Rostokino District', 'name:ru': 'район Ростокино', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2366666', 'wikipedia': 'ru:Ростокино (район Москвы)'}",район Ростокино
446272,760765207,"{'admin_level': '8', 'alt_name': 'муниципальный округ Ростокино', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Ростокино', 'name:en': 'Rostokino District', 'name:ru': 'район Ростокино', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2366666', 'wikipedia': 'ru:Ростокино (район Москвы)'}",район Ростокино
446272,83535576,"{'admin_level': '8', 'alt_name': 'муниципальный округ Ростокино', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Ростокино', 'name:en': 'Rostokino District', 'name:ru': 'район Ростокино', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2366666', 'wikipedia': 'ru:Ростокино (район Москвы)'}",район Ростокино
446272,83535563,"{'admin_level': '8', 'alt_name': 'муниципальный округ Ростокино', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Ростокино', 'name:en': 'Rostokino District', 'name:ru': 'район Ростокино', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2366666', 'wikipedia': 'ru:Ростокино (район Москвы)'}",район Ростокино
446272,83535571,"{'admin_level': '8', 'alt_name': 'муниципальный округ Ростокино', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Ростокино', 'name:en': 'Rostokino District', 'name:ru': 'район Ростокино', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2366666', 'wikipedia': 'ru:Ростокино (район Москвы)'}",район Ростокино
446272,83535581,"{'admin_level': '8', 'alt_name': 'муниципальный округ Ростокино', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Ростокино', 'name:en': 'Rostokino District', 'name:ru': 'район Ростокино', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2366666', 'wikipedia': 'ru:Ростокино (район Москвы)'}",район Ростокино
446272,827274932,"{'admin_level': '8', 'alt_name': 'муниципальный округ Ростокино', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Ростокино', 'name:en': 'Rostokino District', 'name:ru': 'район Ростокино', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2366666', 'wikipedia': 'ru:Ростокино (район Москвы)'}",район Ростокино
446272,83535560,"{'admin_level': '8', 'alt_name': 'муниципальный округ Ростокино', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Ростокино', 'name:en': 'Rostokino District', 'name:ru': 'район Ростокино', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2366666', 'wikipedia': 'ru:Ростокино (район Москвы)'}",район Ростокино
446272,83567524,"{'admin_level': '8', 'alt_name': 'муниципальный округ Ростокино', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Ростокино', 'name:en': 'Rostokino District', 'name:ru': 'район Ростокино', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2366666', 'wikipedia': 'ru:Ростокино (район Москвы)'}",район Ростокино
446272,83543792,"{'admin_level': '8', 'alt_name': 'муниципальный округ Ростокино', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Ростокино', 'name:en': 'Rostokino District', 'name:ru': 'район Ростокино', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2366666', 'wikipedia': 'ru:Ростокино (район Москвы)'}",район Ростокино
446272,83535580,"{'admin_level': '8', 'alt_name': 'муниципальный округ Ростокино', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Ростокино', 'name:en': 'Rostokino District', 'name:ru': 'район Ростокино', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2366666', 'wikipedia': 'ru:Ростокино (район Москвы)'}",район Ростокино
446272,43420209,"{'admin_level': '8', 'alt_name': 'муниципальный округ Ростокино', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Ростокино', 'name:en': 'Rostokino District', 'name:ru': 'район Ростокино', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2366666', 'wikipedia': 'ru:Ростокино (район Москвы)'}",район Ростокино
446272,691398791,"{'admin_level': '8', 'alt_name': 'муниципальный округ Ростокино', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Ростокино', 'name:en': 'Rostokino District', 'name:ru': 'район Ростокино', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2366666', 'wikipedia': 'ru:Ростокино (район Москвы)'}",район Ростокино
446272,175341190,"{'admin_level': '8', 'alt_name': 'муниципальный округ Ростокино', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Ростокино', 'name:en': 'Rostokino District', 'name:ru': 'район Ростокино', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2366666', 'wikipedia': 'ru:Ростокино (район Москвы)'}",район Ростокино
446272,46615638,"{'admin_level': '8', 'alt_name': 'муниципальный округ Ростокино', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Ростокино', 'name:en': 'Rostokino District', 'name:ru': 'район Ростокино', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2366666', 'wikipedia': 'ru:Ростокино (район Москвы)'}",район Ростокино
446272,46615637,"{'admin_level': '8', 'alt_name': 'муниципальный округ Ростокино', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Ростокино', 'name:en': 'Rostokino District', 'name:ru': 'район Ростокино', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2366666', 'wikipedia': 'ru:Ростокино (район Москвы)'}",район Ростокино
446272,28088834,"{'admin_level': '8', 'alt_name': 'муниципальный округ Ростокино', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Ростокино', 'name:en': 'Rostokino District', 'name:ru': 'район Ростокино', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2366666', 'wikipedia': 'ru:Ростокино (район Москвы)'}",район Ростокино
446272,23056770,"{'admin_level': '8', 'alt_name': 'муниципальный округ Ростокино', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Ростокино', 'name:en': 'Rostokino District', 'name:ru': 'район Ростокино', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2366666', 'wikipedia': 'ru:Ростокино (район Москвы)'}",район Ростокино
446272,46615632,"{'admin_level': '8', 'alt_name': 'муниципальный округ Ростокино', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Ростокино', 'name:en': 'Rostokino District', 'name:ru': 'район Ростокино', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2366666', 'wikipedia': 'ru:Ростокино (район Москвы)'}",район Ростокино
455184,516794937,"{'admin_level': '8', 'alt_name': 'муниципальный округ Текстильщики', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Текстильщики', 'name:en': 'Tekstilshchiki District', 'name:ru': 'район Текстильщики', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q1963126', 'wikipedia': 'ru:Текстильщики (район Москвы)'}",район Текстильщики
455184,85706844,"{'admin_level': '8', 'alt_name': 'муниципальный округ Текстильщики', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Текстильщики', 'name:en': 'Tekstilshchiki District', 'name:ru': 'район Текстильщики', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q1963126', 'wikipedia': 'ru:Текстильщики (район Москвы)'}",район Текстильщики
455184,140643217,"{'admin_level': '8', 'alt_name': 'муниципальный округ Текстильщики', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Текстильщики', 'name:en': 'Tekstilshchiki District', 'name:ru': 'район Текстильщики', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q1963126', 'wikipedia': 'ru:Текстильщики (район Москвы)'}",район Текстильщики
455184,27879307,"{'admin_level': '8', 'alt_name': 'муниципальный округ Текстильщики', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Текстильщики', 'name:en': 'Tekstilshchiki District', 'name:ru': 'район Текстильщики', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q1963126', 'wikipedia': 'ru:Текстильщики (район Москвы)'}",район Текстильщики
455184,27879351,"{'admin_level': '8', 'alt_name': 'муниципальный округ Текстильщики', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Текстильщики', 'name:en': 'Tekstilshchiki District', 'name:ru': 'район Текстильщики', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q1963126', 'wikipedia': 'ru:Текстильщики (район Москвы)'}",район Текстильщики
455184,341166793,"{'admin_level': '8', 'alt_name': 'муниципальный округ Текстильщики', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Текстильщики', 'name:en': 'Tekstilshchiki District', 'name:ru': 'район Текстильщики', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q1963126', 'wikipedia': 'ru:Текстильщики (район Москвы)'}",район Текстильщики
455184,83913843,"{'admin_level': '8', 'alt_name': 'муниципальный округ Текстильщики', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Текстильщики', 'name:en': 'Tekstilshchiki District', 'name:ru': 'район Текстильщики', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q1963126', 'wikipedia': 'ru:Текстильщики (район Москвы)'}",район Текстильщики
455184,157122818,"{'admin_level': '8', 'alt_name': 'муниципальный округ Текстильщики', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Текстильщики', 'name:en': 'Tekstilshchiki District', 'name:ru': 'район Текстильщики', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q1963126', 'wikipedia': 'ru:Текстильщики (район Москвы)'}",район Текстильщики
455184,272448413,"{'admin_level': '8', 'alt_name': 'муниципальный округ Текстильщики', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Текстильщики', 'name:en': 'Tekstilshchiki District', 'name:ru': 'район Текстильщики', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q1963126', 'wikipedia': 'ru:Текстильщики (район Москвы)'}",район Текстильщики
455184,272448401,"{'admin_level': '8', 'alt_name': 'муниципальный округ Текстильщики', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Текстильщики', 'name:en': 'Tekstilshchiki District', 'name:ru': 'район Текстильщики', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q1963126', 'wikipedia': 'ru:Текстильщики (район Москвы)'}",район Текстильщики
455184,46931177,"{'admin_level': '8', 'alt_name': 'муниципальный округ Текстильщики', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Текстильщики', 'name:en': 'Tekstilshchiki District', 'name:ru': 'район Текстильщики', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q1963126', 'wikipedia': 'ru:Текстильщики (район Москвы)'}",район Текстильщики
455184,27844180,"{'admin_level': '8', 'alt_name': 'муниципальный округ Текстильщики', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Текстильщики', 'name:en': 'Tekstilshchiki District', 'name:ru': 'район Текстильщики', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q1963126', 'wikipedia': 'ru:Текстильщики (район Москвы)'}",район Текстильщики
455184,46931590,"{'admin_level': '8', 'alt_name': 'муниципальный округ Текстильщики', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Текстильщики', 'name:en': 'Tekstilshchiki District', 'name:ru': 'район Текстильщики', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q1963126', 'wikipedia': 'ru:Текстильщики (район Москвы)'}",район Текстильщики
455184,618463167,"{'admin_level': '8', 'alt_name': 'муниципальный округ Текстильщики', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Текстильщики', 'name:en': 'Tekstilshchiki District', 'name:ru': 'район Текстильщики', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q1963126', 'wikipedia': 'ru:Текстильщики (район Москвы)'}",район Текстильщики
455184,442063402,"{'admin_level': '8', 'alt_name': 'муниципальный округ Текстильщики', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Текстильщики', 'name:en': 'Tekstilshchiki District', 'name:ru': 'район Текстильщики', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q1963126', 'wikipedia': 'ru:Текстильщики (район Москвы)'}",район Текстильщики
455184,442388966,"{'admin_level': '8', 'alt_name': 'муниципальный округ Текстильщики', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Текстильщики', 'name:en': 'Tekstilshchiki District', 'name:ru': 'район Текстильщики', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q1963126', 'wikipedia': 'ru:Текстильщики (район Москвы)'}",район Текстильщики
455184,442388967,"{'admin_level': '8', 'alt_name': 'муниципальный округ Текстильщики', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Текстильщики', 'name:en': 'Tekstilshchiki District', 'name:ru': 'район Текстильщики', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q1963126', 'wikipedia': 'ru:Текстильщики (район Москвы)'}",район Текстильщики
455184,516794935,"{'admin_level': '8', 'alt_name': 'муниципальный округ Текстильщики', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Текстильщики', 'name:en': 'Tekstilshchiki District', 'name:ru': 'район Текстильщики', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q1963126', 'wikipedia': 'ru:Текстильщики (район Москвы)'}",район Текстильщики
455184,27201298,"{'admin_level': '8', 'alt_name': 'муниципальный округ Текстильщики', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Текстильщики', 'name:en': 'Tekstilshchiki District', 'name:ru': 'район Текстильщики', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q1963126', 'wikipedia': 'ru:Текстильщики (район Москвы)'}",район Текстильщики
455184,516794933,"{'admin_level': '8', 'alt_name': 'муниципальный округ Текстильщики', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Текстильщики', 'name:en': 'Tekstilshchiki District', 'name:ru': 'район Текстильщики', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q1963126', 'wikipedia': 'ru:Текстильщики (район Москвы)'}",район Текстильщики
455203,285708628,"{'addr:country': 'RU', 'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Люблино', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Люблино', 'name:en': 'Lyublino District', 'name:ru': 'район Люблино', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q1963431', 'wikipedia': 'ru:Люблино (район Москвы)'}",район Люблино
455203,175793456,"{'addr:country': 'RU', 'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Люблино', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Люблино', 'name:en': 'Lyublino District', 'name:ru': 'район Люблино', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q1963431', 'wikipedia': 'ru:Люблино (район Москвы)'}",район Люблино
455203,187958189,"{'addr:country': 'RU', 'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Люблино', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Люблино', 'name:en': 'Lyublino District', 'name:ru': 'район Люблино', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q1963431', 'wikipedia': 'ru:Люблино (район Москвы)'}",район Люблино
455203,30661623,"{'addr:country': 'RU', 'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Люблино', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Люблино', 'name:en': 'Lyublino District', 'name:ru': 'район Люблино', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q1963431', 'wikipedia': 'ru:Люблино (район Москвы)'}",район Люблино
455203,285745835,"{'addr:country': 'RU', 'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Люблино', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Люблино', 'name:en': 'Lyublino District', 'name:ru': 'район Люблино', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q1963431', 'wikipedia': 'ru:Люблино (район Москвы)'}",район Люблино
455203,285745836,"{'addr:country': 'RU', 'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Люблино', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Люблино', 'name:en': 'Lyublino District', 'name:ru': 'район Люблино', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q1963431', 'wikipedia': 'ru:Люблино (район Москвы)'}",район Люблино
455203,46593893,"{'addr:country': 'RU', 'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Люблино', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Люблино', 'name:en': 'Lyublino District', 'name:ru': 'район Люблино', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q1963431', 'wikipedia': 'ru:Люблино (район Москвы)'}",район Люблино
455203,85704546,"{'addr:country': 'RU', 'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Люблино', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Люблино', 'name:en': 'Lyublino District', 'name:ru': 'район Люблино', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q1963431', 'wikipedia': 'ru:Люблино (район Москвы)'}",район Люблино
455203,46593895,"{'addr:country': 'RU', 'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Люблино', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Люблино', 'name:en': 'Lyublino District', 'name:ru': 'район Люблино', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q1963431', 'wikipedia': 'ru:Люблино (район Москвы)'}",район Люблино
455203,160282371,"{'addr:country': 'RU', 'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Люблино', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Люблино', 'name:en': 'Lyublino District', 'name:ru': 'район Люблино', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q1963431', 'wikipedia': 'ru:Люблино (район Москвы)'}",район Люблино
455203,928867750,"{'addr:country': 'RU', 'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Люблино', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Люблино', 'name:en': 'Lyublino District', 'name:ru': 'район Люблино', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q1963431', 'wikipedia': 'ru:Люблино (район Москвы)'}",район Люблино
455203,55495992,"{'addr:country': 'RU', 'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Люблино', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Люблино', 'name:en': 'Lyublino District', 'name:ru': 'район Люблино', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q1963431', 'wikipedia': 'ru:Люблино (район Москвы)'}",район Люблино
455203,928798605,"{'addr:country': 'RU', 'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Люблино', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Люблино', 'name:en': 'Lyublino District', 'name:ru': 'район Люблино', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q1963431', 'wikipedia': 'ru:Люблино (район Москвы)'}",район Люблино
455203,928798609,"{'addr:country': 'RU', 'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Люблино', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Люблино', 'name:en': 'Lyublino District', 'name:ru': 'район Люблино', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q1963431', 'wikipedia': 'ru:Люблино (район Москвы)'}",район Люблино
455203,55496005,"{'addr:country': 'RU', 'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Люблино', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Люблино', 'name:en': 'Lyublino District', 'name:ru': 'район Люблино', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q1963431', 'wikipedia': 'ru:Люблино (район Москвы)'}",район Люблино
455203,46593898,"{'addr:country': 'RU', 'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Люблино', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Люблино', 'name:en': 'Lyublino District', 'name:ru': 'район Люблино', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q1963431', 'wikipedia': 'ru:Люблино (район Москвы)'}",район Люблино
455203,48540570,"{'addr:country': 'RU', 'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Люблино', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Люблино', 'name:en': 'Lyublino District', 'name:ru': 'район Люблино', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q1963431', 'wikipedia': 'ru:Люблино (район Москвы)'}",район Люблино
455203,928798613,"{'addr:country': 'RU', 'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Люблино', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Люблино', 'name:en': 'Lyublino District', 'name:ru': 'район Люблино', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q1963431', 'wikipedia': 'ru:Люблино (район Москвы)'}",район Люблино
